rated_ofcr,rater,snr_rater,rtr_rater_box,snr_rater_box,oer_id,eval_strt_dt,eval_thru_dt
106,RTR_06_09_5,SNR_06_09,50,40,5310,2016-09-30,2017-10-01
274,RTR_06_09_5,SNR_06_09,40,40,5315,2016-09-30,2017-10-01
285,RTR_06_09_5,SNR_06_09,50,30,5314,2016-09-30,2017-10-01
540,RTR_06_09_5,SNR_06_09,70,30,5313,2016-09-30,2017-10-01
644,RTR_06_09_5,SNR_06_09,40,40,5312,2016-09-30,2017-10-01
931,RTR_06_09_5,SNR_06_09,50,50,5311,2016-09-30,2017-10-01
4,RTR_06_10_1,SNR_06_10,70,30,5322,2016-09-30,2017-10-01
486,RTR_06_10_1,SNR_06_10,60,50,5321,2016-09-30,2017-10-01
568,RTR_06_10_1,SNR_06_10,40,70,5317,2016-09-30,2017-10-01
584,RTR_06_10_1,SNR_06_10,30,50,5320,2016-09-30,2017-10-01
592,RTR_06_10_1,SNR_06_10,30,60,5318,2016-09-30,2017-10-01
627,RTR_06_10_1,SNR_06_10,40,70,5319,2016-09-30,2017-10-01
718,RTR_06_10_1,SNR_06_10,60,50,5316,2016-09-30,2017-10-01
189,RTR_06_10_2,SNR_06_10,70,50,5327,2016-09-30,2017-10-01
429,RTR_06_10_2,SNR_06_10,50,70,5323,2016-09-30,2017-10-01
533,RTR_06_10_2,SNR_06_10,50,60,5325,2016-09-30,2017-10-01
639,RTR_06_10_2,SNR_06_10,30,70,5329,2016-09-30,2017-10-01
712,RTR_06_10_2,SNR_06_10,70,50,5324,2016-09-30,2017-10-01
730,RTR_06_10_2,SNR_06_10,60,50,5328,2016-09-30,2017-10-01
945,RTR_06_10_2,SNR_06_10,60,70,5326,2016-09-30,2017-10-01
46,RTR_06_10_3,SNR_06_10,30,50,5334,2016-09-30,2017-10-01
209,RTR_06_10_3,SNR_06_10,60,30,5330,2016-09-30,2017-10-01
225,RTR_06_10_3,SNR_06_10,30,70,5335,2016-09-30,2017-10-01
231,RTR_06_10_3,SNR_06_10,30,60,5332,2016-09-30,2017-10-01
705,RTR_06_10_3,SNR_06_10,60,40,5331,2016-09-30,2017-10-01
870,RTR_06_10_3,SNR_06_10,60,50,5333,2016-09-30,2017-10-01
912,RTR_06_10_3,SNR_06_10,40,70,5336,2016-09-30,2017-10-01
60,RTR_06_10_4,SNR_06_10,50,40,5341,2016-09-30,2017-10-01
160,RTR_06_10_4,SNR_06_10,60,70,5343,2016-09-30,2017-10-01
385,RTR_06_10_4,SNR_06_10,40,30,5340,2016-09-30,2017-10-01
386,RTR_06_10_4,SNR_06_10,30,30,5337,2016-09-30,2017-10-01
724,RTR_06_10_4,SNR_06_10,70,50,5342,2016-09-30,2017-10-01
896,RTR_06_10_4,SNR_06_10,70,50,5339,2016-09-30,2017-10-01
946,RTR_06_10_4,SNR_06_10,50,60,5338,2016-09-30,2017-10-01
33,RTR_06_10_5,SNR_06_10,40,50,5348,2016-09-30,2017-10-01
91,RTR_06_10_5,SNR_06_10,40,50,5349,2016-09-30,2017-10-01
104,RTR_06_10_5,SNR_06_10,50,70,5346,2016-09-30,2017-10-01
250,RTR_06_10_5,SNR_06_10,30,30,5350,2016-09-30,2017-10-01
532,RTR_06_10_5,SNR_06_10,40,70,5347,2016-09-30,2017-10-01
546,RTR_06_10_5,SNR_06_10,30,50,5344,2016-09-30,2017-10-01
717,RTR_06_10_5,SNR_06_10,70,50,5345,2016-09-30,2017-10-01
52,RTR_06_11_1,SNR_06_11,60,60,5356,2016-09-30,2017-10-01
548,RTR_06_11_1,SNR_06_11,30,50,5355,2016-09-30,2017-10-01
748,RTR_06_11_1,SNR_06_11,60,30,5352,2016-09-30,2017-10-01
780,RTR_06_11_1,SNR_06_11,40,70,5357,2016-09-30,2017-10-01
804,RTR_06_11_1,SNR_06_11,50,40,5351,2016-09-30,2017-10-01
911,RTR_06_11_1,SNR_06_11,50,40,5354,2016-09-30,2017-10-01
986,RTR_06_11_1,SNR_06_11,30,40,5353,2016-09-30,2017-10-01
55,RTR_06_11_2,SNR_06_11,30,30,5362,2016-09-30,2017-10-01
139,RTR_06_11_2,SNR_06_11,50,40,5360,2016-09-30,2017-10-01
187,RTR_06_11_2,SNR_06_11,60,40,5361,2016-09-30,2017-10-01
412,RTR_06_11_2,SNR_06_11,30,50,5364,2016-09-30,2017-10-01
604,RTR_06_11_2,SNR_06_11,40,40,5359,2016-09-30,2017-10-01
643,RTR_06_11_2,SNR_06_11,30,50,5363,2016-09-30,2017-10-01
646,RTR_06_11_2,SNR_06_11,60,60,5358,2016-09-30,2017-10-01
1,RTR_06_11_3,SNR_06_11,50,30,5369,2016-09-30,2017-10-01
206,RTR_06_11_3,SNR_06_11,40,50,5365,2016-09-30,2017-10-01
256,RTR_06_11_3,SNR_06_11,60,30,5370,2016-09-30,2017-10-01
545,RTR_06_11_3,SNR_06_11,60,30,5371,2016-09-30,2017-10-01
599,RTR_06_11_3,SNR_06_11,70,70,5366,2016-09-30,2017-10-01
710,RTR_06_11_3,SNR_06_11,60,70,5368,2016-09-30,2017-10-01
768,RTR_06_11_3,SNR_06_11,50,50,5367,2016-09-30,2017-10-01
168,RTR_06_11_4,SNR_06_11,40,30,5376,2016-09-30,2017-10-01
365,RTR_06_11_4,SNR_06_11,60,50,5373,2016-09-30,2017-10-01
409,RTR_06_11_4,SNR_06_11,50,70,5375,2016-09-30,2017-10-01
530,RTR_06_11_4,SNR_06_11,70,70,5374,2016-09-30,2017-10-01
547,RTR_06_11_4,SNR_06_11,30,60,5372,2016-09-30,2017-10-01
715,RTR_06_11_4,SNR_06_11,70,30,5378,2016-09-30,2017-10-01
736,RTR_06_11_4,SNR_06_11,70,50,5377,2016-09-30,2017-10-01
183,RTR_06_11_5,SNR_06_11,40,40,5382,2016-09-30,2017-10-01
320,RTR_06_11_5,SNR_06_11,60,40,5385,2016-09-30,2017-10-01
582,RTR_06_11_5,SNR_06_11,50,30,5381,2016-09-30,2017-10-01
653,RTR_06_11_5,SNR_06_11,30,50,5384,2016-09-30,2017-10-01
735,RTR_06_11_5,SNR_06_11,60,60,5383,2016-09-30,2017-10-01
888,RTR_06_11_5,SNR_06_11,60,70,5380,2016-09-30,2017-10-01
979,RTR_06_11_5,SNR_06_11,30,30,5379,2016-09-30,2017-10-01
132,RTR_06_12_1,SNR_06_12,50,50,5390,2016-09-30,2017-10-01
145,RTR_06_12_1,SNR_06_12,50,60,5386,2016-09-30,2017-10-01
208,RTR_06_12_1,SNR_06_12,60,40,5391,2016-09-30,2017-10-01
448,RTR_06_12_1,SNR_06_12,40,70,5389,2016-09-30,2017-10-01
503,RTR_06_12_1,SNR_06_12,50,30,5387,2016-09-30,2017-10-01
619,RTR_06_12_1,SNR_06_12,40,30,5392,2016-09-30,2017-10-01
788,RTR_06_12_1,SNR_06_12,40,60,5388,2016-09-30,2017-10-01
22,RTR_06_12_2,SNR_06_12,30,70,5396,2016-09-30,2017-10-01
65,RTR_06_12_2,SNR_06_12,30,50,5398,2016-09-30,2017-10-01
99,RTR_06_12_2,SNR_06_12,50,40,5395,2016-09-30,2017-10-01
157,RTR_06_12_2,SNR_06_12,70,50,5394,2016-09-30,2017-10-01
500,RTR_06_12_2,SNR_06_12,30,60,5399,2016-09-30,2017-10-01
511,RTR_06_12_2,SNR_06_12,30,70,5397,2016-09-30,2017-10-01
727,RTR_06_12_2,SNR_06_12,60,50,5393,2016-09-30,2017-10-01
38,RTR_06_12_3,SNR_06_12,30,60,5402,2016-09-30,2017-10-01
516,RTR_06_12_3,SNR_06_12,50,60,5405,2016-09-30,2017-10-01
528,RTR_06_12_3,SNR_06_12,50,70,5404,2016-09-30,2017-10-01
590,RTR_06_12_3,SNR_06_12,60,50,5406,2016-09-30,2017-10-01
594,RTR_06_12_3,SNR_06_12,70,60,5401,2016-09-30,2017-10-01
738,RTR_06_12_3,SNR_06_12,40,50,5400,2016-09-30,2017-10-01
933,RTR_06_12_3,SNR_06_12,50,30,5403,2016-09-30,2017-10-01
126,RTR_06_12_4,SNR_06_12,60,60,5413,2016-09-30,2017-10-01
140,RTR_06_12_4,SNR_06_12,40,60,5407,2016-09-30,2017-10-01
192,RTR_06_12_4,SNR_06_12,40,70,5409,2016-09-30,2017-10-01
447,RTR_06_12_4,SNR_06_12,30,30,5411,2016-09-30,2017-10-01
450,RTR_06_12_4,SNR_06_12,70,50,5412,2016-09-30,2017-10-01
612,RTR_06_12_4,SNR_06_12,40,40,5410,2016-09-30,2017-10-01
721,RTR_06_12_4,SNR_06_12,40,30,5408,2016-09-30,2017-10-01
148,RTR_06_12_5,SNR_06_12,60,50,5416,2016-09-30,2017-10-01
185,RTR_06_12_5,SNR_06_12,60,30,5420,2016-09-30,2017-10-01
570,RTR_06_12_5,SNR_06_12,40,60,5414,2016-09-30,2017-10-01
611,RTR_06_12_5,SNR_06_12,50,70,5419,2016-09-30,2017-10-01
749,RTR_06_12_5,SNR_06_12,70,60,5415,2016-09-30,2017-10-01
909,RTR_06_12_5,SNR_06_12,70,30,5417,2016-09-30,2017-10-01
930,RTR_06_12_5,SNR_06_12,60,40,5418,2016-09-30,2017-10-01
125,RTR_06_13_1,SNR_06_13,70,70,5423,2016-09-30,2017-10-01
144,RTR_06_13_1,SNR_06_13,40,50,5424,2016-09-30,2017-10-01
275,RTR_06_13_1,SNR_06_13,40,60,5427,2016-09-30,2017-10-01
414,RTR_06_13_1,SNR_06_13,70,70,5425,2016-09-30,2017-10-01
422,RTR_06_13_1,SNR_06_13,60,70,5422,2016-09-30,2017-10-01
553,RTR_06_13_1,SNR_06_13,30,30,5426,2016-09-30,2017-10-01
972,RTR_06_13_1,SNR_06_13,60,70,5421,2016-09-30,2017-10-01
44,RTR_06_13_2,SNR_06_13,70,50,5432,2016-09-30,2017-10-01
248,RTR_06_13_2,SNR_06_13,30,40,5433,2016-09-30,2017-10-01
405,RTR_06_13_2,SNR_06_13,30,40,5429,2016-09-30,2017-10-01
774,RTR_06_13_2,SNR_06_13,30,40,5431,2016-09-30,2017-10-01
794,RTR_06_13_2,SNR_06_13,70,50,5428,2016-09-30,2017-10-01
816,RTR_06_13_2,SNR_06_13,70,50,5434,2016-09-30,2017-10-01
994,RTR_06_13_2,SNR_06_13,70,40,5430,2016-09-30,2017-10-01
40,RTR_06_13_3,SNR_06_13,70,30,5439,2016-09-30,2017-10-01
312,RTR_06_13_3,SNR_06_13,70,40,5438,2016-09-30,2017-10-01
431,RTR_06_13_3,SNR_06_13,40,70,5440,2016-09-30,2017-10-01
559,RTR_06_13_3,SNR_06_13,50,30,5435,2016-09-30,2017-10-01
561,RTR_06_13_3,SNR_06_13,40,70,5436,2016-09-30,2017-10-01
587,RTR_06_13_3,SNR_06_13,70,60,5441,2016-09-30,2017-10-01
833,RTR_06_13_3,SNR_06_13,60,50,5437,2016-09-30,2017-10-01
367,RTR_06_13_4,SNR_06_13,60,40,5443,2016-09-30,2017-10-01
411,RTR_06_13_4,SNR_06_13,50,60,5444,2016-09-30,2017-10-01
449,RTR_06_13_4,SNR_06_13,50,70,5445,2016-09-30,2017-10-01
521,RTR_06_13_4,SNR_06_13,40,70,5447,2016-09-30,2017-10-01
752,RTR_06_13_4,SNR_06_13,30,70,5448,2016-09-30,2017-10-01
762,RTR_06_13_4,SNR_06_13,60,70,5442,2016-09-30,2017-10-01
778,RTR_06_13_4,SNR_06_13,50,30,5446,2016-09-30,2017-10-01
166,RTR_06_13_5,SNR_06_13,70,30,5451,2016-09-30,2017-10-01
284,RTR_06_13_5,SNR_06_13,30,40,5449,2016-09-30,2017-10-01
485,RTR_06_13_5,SNR_06_13,70,30,5453,2016-09-30,2017-10-01
493,RTR_06_13_5,SNR_06_13,70,70,5455,2016-09-30,2017-10-01
524,RTR_06_13_5,SNR_06_13,50,50,5452,2016-09-30,2017-10-01
574,RTR_06_13_5,SNR_06_13,70,50,5450,2016-09-30,2017-10-01
850,RTR_06_13_5,SNR_06_13,40,60,5454,2016-09-30,2017-10-01
107,RTR_06_14_1,SNR_06_14,70,50,5456,2016-09-30,2017-10-01
191,RTR_06_14_1,SNR_06_14,70,50,5461,2016-09-30,2017-10-01
289,RTR_06_14_1,SNR_06_14,70,70,5458,2016-09-30,2017-10-01
772,RTR_06_14_1,SNR_06_14,30,50,5462,2016-09-30,2017-10-01
837,RTR_06_14_1,SNR_06_14,50,70,5457,2016-09-30,2017-10-01
877,RTR_06_14_1,SNR_06_14,70,70,5459,2016-09-30,2017-10-01
942,RTR_06_14_1,SNR_06_14,30,40,5460,2016-09-30,2017-10-01
232,RTR_06_14_2,SNR_06_14,60,70,5463,2016-09-30,2017-10-01
265,RTR_06_14_2,SNR_06_14,60,50,5467,2016-09-30,2017-10-01
282,RTR_06_14_2,SNR_06_14,60,60,5469,2016-09-30,2017-10-01
293,RTR_06_14_2,SNR_06_14,70,30,5464,2016-09-30,2017-10-01
307,RTR_06_14_2,SNR_06_14,50,30,5465,2016-09-30,2017-10-01
455,RTR_06_14_2,SNR_06_14,60,50,5468,2016-09-30,2017-10-01
1000,RTR_06_14_2,SNR_06_14,70,30,5466,2016-09-30,2017-10-01
175,RTR_06_14_3,SNR_06_14,50,40,5471,2016-09-30,2017-10-01
220,RTR_06_14_3,SNR_06_14,30,40,5470,2016-09-30,2017-10-01
300,RTR_06_14_3,SNR_06_14,60,40,5472,2016-09-30,2017-10-01
463,RTR_06_14_3,SNR_06_14,50,40,5475,2016-09-30,2017-10-01
626,RTR_06_14_3,SNR_06_14,60,40,5476,2016-09-30,2017-10-01
797,RTR_06_14_3,SNR_06_14,60,30,5474,2016-09-30,2017-10-01
968,RTR_06_14_3,SNR_06_14,70,30,5473,2016-09-30,2017-10-01
2,RTR_06_14_4,SNR_06_14,40,60,5480,2016-09-30,2017-10-01
371,RTR_06_14_4,SNR_06_14,60,50,5483,2016-09-30,2017-10-01
443,RTR_06_14_4,SNR_06_14,30,50,5482,2016-09-30,2017-10-01
489,RTR_06_14_4,SNR_06_14,70,60,5478,2016-09-30,2017-10-01
689,RTR_06_14_4,SNR_06_14,60,50,5477,2016-09-30,2017-10-01
737,RTR_06_14_4,SNR_06_14,60,70,5479,2016-09-30,2017-10-01
990,RTR_06_14_4,SNR_06_14,40,60,5481,2016-09-30,2017-10-01
21,RTR_06_14_5,SNR_06_14,50,40,5490,2016-09-30,2017-10-01
94,RTR_06_14_5,SNR_06_14,70,40,5485,2016-09-30,2017-10-01
143,RTR_06_14_5,SNR_06_14,40,50,5484,2016-09-30,2017-10-01
337,RTR_06_14_5,SNR_06_14,70,50,5489,2016-09-30,2017-10-01
348,RTR_06_14_5,SNR_06_14,40,70,5486,2016-09-30,2017-10-01
682,RTR_06_14_5,SNR_06_14,50,30,5488,2016-09-30,2017-10-01
763,RTR_06_14_5,SNR_06_14,70,30,5487,2016-09-30,2017-10-01
286,RTR_06_15_1,SNR_06_15,30,60,5496,2016-09-30,2017-10-01
323,RTR_06_15_1,SNR_06_15,30,30,5494,2016-09-30,2017-10-01
446,RTR_06_15_1,SNR_06_15,50,60,5495,2016-09-30,2017-10-01
605,RTR_06_15_1,SNR_06_15,50,50,5497,2016-09-30,2017-10-01
637,RTR_06_15_1,SNR_06_15,50,70,5493,2016-09-30,2017-10-01
750,RTR_06_15_1,SNR_06_15,60,50,5492,2016-09-30,2017-10-01
926,RTR_06_15_1,SNR_06_15,50,30,5491,2016-09-30,2017-10-01
247,RTR_06_15_2,SNR_06_15,30,70,5503,2016-09-30,2017-10-01
393,RTR_06_15_2,SNR_06_15,70,40,5504,2016-09-30,2017-10-01
428,RTR_06_15_2,SNR_06_15,50,30,5498,2016-09-30,2017-10-01
514,RTR_06_15_2,SNR_06_15,70,30,5501,2016-09-30,2017-10-01
557,RTR_06_15_2,SNR_06_15,40,60,5499,2016-09-30,2017-10-01
636,RTR_06_15_2,SNR_06_15,50,50,5500,2016-09-30,2017-10-01
878,RTR_06_15_2,SNR_06_15,50,40,5502,2016-09-30,2017-10-01
28,RTR_06_15_3,SNR_06_15,40,60,5509,2016-09-30,2017-10-01
47,RTR_06_15_3,SNR_06_15,60,40,5508,2016-09-30,2017-10-01
130,RTR_06_15_3,SNR_06_15,40,60,5511,2016-09-30,2017-10-01
424,RTR_06_15_3,SNR_06_15,30,30,5510,2016-09-30,2017-10-01
544,RTR_06_15_3,SNR_06_15,70,30,5505,2016-09-30,2017-10-01
554,RTR_06_15_3,SNR_06_15,40,50,5507,2016-09-30,2017-10-01
701,RTR_06_15_3,SNR_06_15,70,70,5506,2016-09-30,2017-10-01
277,RTR_06_15_4,SNR_06_15,30,30,5513,2016-09-30,2017-10-01
435,RTR_06_15_4,SNR_06_15,70,30,5517,2016-09-30,2017-10-01
645,RTR_06_15_4,SNR_06_15,40,50,5512,2016-09-30,2017-10-01
716,RTR_06_15_4,SNR_06_15,60,50,5515,2016-09-30,2017-10-01
783,RTR_06_15_4,SNR_06_15,60,40,5516,2016-09-30,2017-10-01
846,RTR_06_15_4,SNR_06_15,70,40,5518,2016-09-30,2017-10-01
957,RTR_06_15_4,SNR_06_15,60,30,5514,2016-09-30,2017-10-01
180,RTR_06_15_5,SNR_06_15,70,60,5521,2016-09-30,2017-10-01
222,RTR_06_15_5,SNR_06_15,30,50,5519,2016-09-30,2017-10-01
272,RTR_06_15_5,SNR_06_15,30,30,5525,2016-09-30,2017-10-01
294,RTR_06_15_5,SNR_06_15,50,30,5523,2016-09-30,2017-10-01
491,RTR_06_15_5,SNR_06_15,70,40,5524,2016-09-30,2017-10-01
765,RTR_06_15_5,SNR_06_15,60,70,5522,2016-09-30,2017-10-01
790,RTR_06_15_5,SNR_06_15,40,50,5520,2016-09-30,2017-10-01
76,RTR_06_16_1,SNR_06_16,60,40,5532,2016-09-30,2017-10-01
263,RTR_06_16_1,SNR_06_16,30,30,5529,2016-09-30,2017-10-01
302,RTR_06_16_1,SNR_06_16,40,40,5526,2016-09-30,2017-10-01
392,RTR_06_16_1,SNR_06_16,40,60,5531,2016-09-30,2017-10-01
580,RTR_06_16_1,SNR_06_16,60,70,5528,2016-09-30,2017-10-01
651,RTR_06_16_1,SNR_06_16,40,50,5527,2016-09-30,2017-10-01
684,RTR_06_16_1,SNR_06_16,50,30,5530,2016-09-30,2017-10-01
10,RTR_06_16_2,SNR_06_16,60,60,5535,2016-09-30,2017-10-01
64,RTR_06_16_2,SNR_06_16,60,30,5539,2016-09-30,2017-10-01
120,RTR_06_16_2,SNR_06_16,40,60,5536,2016-09-30,2017-10-01
278,RTR_06_16_2,SNR_06_16,70,40,5534,2016-09-30,2017-10-01
346,RTR_06_16_2,SNR_06_16,50,50,5538,2016-09-30,2017-10-01
655,RTR_06_16_2,SNR_06_16,60,60,5533,2016-09-30,2017-10-01
720,RTR_06_16_2,SNR_06_16,60,40,5537,2016-09-30,2017-10-01
234,RTR_06_16_3,SNR_06_16,50,50,5542,2016-09-30,2017-10-01
243,RTR_06_16_3,SNR_06_16,50,30,5540,2016-09-30,2017-10-01
394,RTR_06_16_3,SNR_06_16,60,30,5544,2016-09-30,2017-10-01
647,RTR_06_16_3,SNR_06_16,70,40,5546,2016-09-30,2017-10-01
746,RTR_06_16_3,SNR_06_16,60,60,5545,2016-09-30,2017-10-01
773,RTR_06_16_3,SNR_06_16,40,40,5543,2016-09-30,2017-10-01
898,RTR_06_16_3,SNR_06_16,60,60,5541,2016-09-30,2017-10-01
39,RTR_06_16_4,SNR_06_16,70,70,5553,2016-09-30,2017-10-01
147,RTR_06_16_4,SNR_06_16,60,60,5549,2016-09-30,2017-10-01
251,RTR_06_16_4,SNR_06_16,40,60,5550,2016-09-30,2017-10-01
496,RTR_06_16_4,SNR_06_16,50,30,5547,2016-09-30,2017-10-01
673,RTR_06_16_4,SNR_06_16,70,70,5552,2016-09-30,2017-10-01
698,RTR_06_16_4,SNR_06_16,70,30,5551,2016-09-30,2017-10-01
859,RTR_06_16_4,SNR_06_16,70,60,5548,2016-09-30,2017-10-01
42,RTR_06_16_5,SNR_06_16,30,30,5559,2016-09-30,2017-10-01
473,RTR_06_16_5,SNR_06_16,30,40,5560,2016-09-30,2017-10-01
481,RTR_06_16_5,SNR_06_16,40,50,5554,2016-09-30,2017-10-01
483,RTR_06_16_5,SNR_06_16,30,60,5558,2016-09-30,2017-10-01
713,RTR_06_16_5,SNR_06_16,30,70,5556,2016-09-30,2017-10-01
796,RTR_06_16_5,SNR_06_16,40,30,5557,2016-09-30,2017-10-01
944,RTR_06_16_5,SNR_06_16,30,60,5555,2016-09-30,2017-10-01
376,RTR_06_17_1,SNR_06_17,30,40,5563,2016-09-30,2017-10-01
379,RTR_06_17_1,SNR_06_17,60,30,5566,2016-09-30,2017-10-01
438,RTR_06_17_1,SNR_06_17,30,30,5564,2016-09-30,2017-10-01
476,RTR_06_17_1,SNR_06_17,60,60,5567,2016-09-30,2017-10-01
782,RTR_06_17_1,SNR_06_17,70,50,5561,2016-09-30,2017-10-01
811,RTR_06_17_1,SNR_06_17,30,40,5565,2016-09-30,2017-10-01
857,RTR_06_17_1,SNR_06_17,40,30,5562,2016-09-30,2017-10-01
328,RTR_06_17_2,SNR_06_17,70,30,5568,2016-09-30,2017-10-01
461,RTR_06_17_2,SNR_06_17,60,70,5569,2016-09-30,2017-10-01
502,RTR_06_17_2,SNR_06_17,70,70,5570,2016-09-30,2017-10-01
539,RTR_06_17_2,SNR_06_17,30,70,5573,2016-09-30,2017-10-01
806,RTR_06_17_2,SNR_06_17,30,60,5574,2016-09-30,2017-10-01
866,RTR_06_17_2,SNR_06_17,70,40,5572,2016-09-30,2017-10-01
913,RTR_06_17_2,SNR_06_17,30,70,5571,2016-09-30,2017-10-01
176,RTR_06_17_3,SNR_06_17,30,30,5578,2016-09-30,2017-10-01
381,RTR_06_17_3,SNR_06_17,40,70,5581,2016-09-30,2017-10-01
834,RTR_06_17_3,SNR_06_17,30,60,5576,2016-09-30,2017-10-01
838,RTR_06_17_3,SNR_06_17,50,70,5577,2016-09-30,2017-10-01
886,RTR_06_17_3,SNR_06_17,30,30,5579,2016-09-30,2017-10-01
910,RTR_06_17_3,SNR_06_17,50,60,5575,2016-09-30,2017-10-01
977,RTR_06_17_3,SNR_06_17,70,30,5580,2016-09-30,2017-10-01
388,RTR_06_17_4,SNR_06_17,70,60,5584,2016-09-30,2017-10-01
452,RTR_06_17_4,SNR_06_17,60,40,5583,2016-09-30,2017-10-01
484,RTR_06_17_4,SNR_06_17,40,40,5582,2016-09-30,2017-10-01
555,RTR_06_17_4,SNR_06_17,70,40,5586,2016-09-30,2017-10-01
704,RTR_06_17_4,SNR_06_17,40,50,5585,2016-09-30,2017-10-01
709,RTR_06_17_4,SNR_06_17,60,50,5587,2016-09-30,2017-10-01
929,RTR_06_17_4,SNR_06_17,50,60,5588,2016-09-30,2017-10-01
576,RTR_06_17_5,SNR_06_17,30,70,5592,2016-09-30,2017-10-01
622,RTR_06_17_5,SNR_06_17,30,60,5590,2016-09-30,2017-10-01
629,RTR_06_17_5,SNR_06_17,40,70,5595,2016-09-30,2017-10-01
640,RTR_06_17_5,SNR_06_17,40,40,5593,2016-09-30,2017-10-01
753,RTR_06_17_5,SNR_06_17,60,40,5591,2016-09-30,2017-10-01
969,RTR_06_17_5,SNR_06_17,30,50,5589,2016-09-30,2017-10-01
975,RTR_06_17_5,SNR_06_17,30,50,5594,2016-09-30,2017-10-01
389,RTR_06_18_1,SNR_06_18,60,30,5596,2016-09-30,2017-10-01
564,RTR_06_18_1,SNR_06_18,30,50,5602,2016-09-30,2017-10-01
659,RTR_06_18_1,SNR_06_18,50,40,5600,2016-09-30,2017-10-01
839,RTR_06_18_1,SNR_06_18,70,50,5601,2016-09-30,2017-10-01
842,RTR_06_18_1,SNR_06_18,40,70,5599,2016-09-30,2017-10-01
925,RTR_06_18_1,SNR_06_18,50,40,5597,2016-09-30,2017-10-01
998,RTR_06_18_1,SNR_06_18,30,60,5598,2016-09-30,2017-10-01
583,RTR_06_18_2,SNR_06_18,50,30,5608,2016-09-30,2017-10-01
722,RTR_06_18_2,SNR_06_18,50,50,5604,2016-09-30,2017-10-01
861,RTR_06_18_2,SNR_06_18,40,30,5605,2016-09-30,2017-10-01
873,RTR_06_18_2,SNR_06_18,70,50,5603,2016-09-30,2017-10-01
932,RTR_06_18_2,SNR_06_18,40,60,5609,2016-09-30,2017-10-01
963,RTR_06_18_2,SNR_06_18,50,70,5606,2016-09-30,2017-10-01
967,RTR_06_18_2,SNR_06_18,60,30,5607,2016-09-30,2017-10-01
62,RTR_06_18_3,SNR_06_18,40,70,5610,2016-09-30,2017-10-01
66,RTR_06_18_3,SNR_06_18,70,60,5612,2016-09-30,2017-10-01
137,RTR_06_18_3,SNR_06_18,50,40,5614,2016-09-30,2017-10-01
178,RTR_06_18_3,SNR_06_18,30,70,5616,2016-09-30,2017-10-01
181,RTR_06_18_3,SNR_06_18,40,70,5615,2016-09-30,2017-10-01
377,RTR_06_18_3,SNR_06_18,50,60,5611,2016-09-30,2017-10-01
708,RTR_06_18_3,SNR_06_18,70,70,5613,2016-09-30,2017-10-01
109,RTR_06_18_4,SNR_06_18,40,60,5617,2016-09-30,2017-10-01
245,RTR_06_18_4,SNR_06_18,30,40,5619,2016-09-30,2017-10-01
324,RTR_06_18_4,SNR_06_18,70,40,5620,2016-09-30,2017-10-01
522,RTR_06_18_4,SNR_06_18,70,30,5622,2016-09-30,2017-10-01
531,RTR_06_18_4,SNR_06_18,40,70,5621,2016-09-30,2017-10-01
843,RTR_06_18_4,SNR_06_18,50,40,5623,2016-09-30,2017-10-01
943,RTR_06_18_4,SNR_06_18,40,70,5618,2016-09-30,2017-10-01
72,RTR_06_18_5,SNR_06_18,40,60,5624,2016-09-30,2017-10-01
98,RTR_06_18_5,SNR_06_18,40,40,5630,2016-09-30,2017-10-01
170,RTR_06_18_5,SNR_06_18,70,70,5628,2016-09-30,2017-10-01
372,RTR_06_18_5,SNR_06_18,30,50,5625,2016-09-30,2017-10-01
416,RTR_06_18_5,SNR_06_18,40,70,5629,2016-09-30,2017-10-01
661,RTR_06_18_5,SNR_06_18,40,70,5626,2016-09-30,2017-10-01
993,RTR_06_18_5,SNR_06_18,50,40,5627,2016-09-30,2017-10-01
163,RTR_06_19_1,SNR_06_19,40,30,5631,2016-09-30,2017-10-01
290,RTR_06_19_1,SNR_06_19,60,60,5636,2016-09-30,2017-10-01
537,RTR_06_19_1,SNR_06_19,60,50,5632,2016-09-30,2017-10-01
648,RTR_06_19_1,SNR_06_19,30,70,5635,2016-09-30,2017-10-01
851,RTR_06_19_1,SNR_06_19,60,40,5637,2016-09-30,2017-10-01
856,RTR_06_19_1,SNR_06_19,30,40,5634,2016-09-30,2017-10-01
902,RTR_06_19_1,SNR_06_19,70,40,5633,2016-09-30,2017-10-01
49,RTR_06_19_2,SNR_06_19,70,40,5639,2016-09-30,2017-10-01
68,RTR_06_19_2,SNR_06_19,30,60,5640,2016-09-30,2017-10-01
118,RTR_06_19_2,SNR_06_19,30,50,5642,2016-09-30,2017-10-01
430,RTR_06_19_2,SNR_06_19,60,30,5644,2016-09-30,2017-10-01
464,RTR_06_19_2,SNR_06_19,40,50,5641,2016-09-30,2017-10-01
515,RTR_06_19_2,SNR_06_19,30,50,5638,2016-09-30,2017-10-01
892,RTR_06_19_2,SNR_06_19,40,70,5643,2016-09-30,2017-10-01
112,RTR_06_19_3,SNR_06_19,60,40,5650,2016-09-30,2017-10-01
146,RTR_06_19_3,SNR_06_19,50,70,5649,2016-09-30,2017-10-01
227,RTR_06_19_3,SNR_06_19,70,40,5647,2016-09-30,2017-10-01
246,RTR_06_19_3,SNR_06_19,40,40,5648,2016-09-30,2017-10-01
442,RTR_06_19_3,SNR_06_19,70,60,5651,2016-09-30,2017-10-01
